generation,microbe,max_distance,distance_travelled,parent1,parent2,chromosome
5,5,24.72488,46.56815,4,9,010011001111111101111010011100110110000000111111011100010111110110010011111101001111011000011011110011100110100011001110010010110111100100101110000011011011011011010001100101000011101100101111101101111001010001010100001110110011111100
5,6,25.60666,55.97291,4,9,010011001101111101111010011100110100000000111111010000010111110110010011011101001111011100011011110011110100100011001110010010110111100100101111110010011111110000010000100000011100110111110101101111000100100010100011001010011011111100
5,7,40.22452,67.48884,4,9,010011001111111101111010011100110110000000111111111110010011110110010111011101011111011000010001110011100110000110100001100100001111100000110110100011011011111010010001100101000011101100100111101101111101010001010000001110111011111100
5,8,8.879422,52.86277,7,9,010011001011111100111010011100111110000100111111011100010011100110010111011101011111010000011010100011110100110010011111110010101111010100011101010110011011110000010000100111110101101000101111101101111101010011010100001110111011111110
5,9,12.28876,20.75911,7,9,010011001111110100111010011100111110000100111111011100010011110110010111011101010111011000011010100011110110101001000111110000101110010100011101110110011011111010010111101101000011101110101111101101111101010001010100001110110011111100
5,10,3.140197,20.33492,8,9,010011001001111101111010001101010011001100001110011110111000101111110110100110111000000111111001010001101110110110001001110100100111110110001101110010011001110000010000100111111100100111110001001111011100111001010100001110111011011100
5,11,26.15927,30.2761,8,9,010011001011011101111010011111010011001110001110011110101000100111110110100110111100010111110001010010101110111110001000110101100101010110001101010110011001110000010000100011110100110111110000000111011101010001010100001100111011111000
6,0,2.422191,70.14326,0,5,110010001111111101111010011111010011000110000100010110101001100001010110100110111100000101111001110011100111111010001001100100100111010110001111110110010011110100010100110111110101110111101111101101111000010001010100001110110001101100
6,1,4.428554,7.680016,2,5,000011001101111101110010011100101111000000111111011100000001100110010011011101011111011011010001100011100110100110100001110101001111100000110111100011010111111010010001100011000011101100101011001101111100010001010100001110110011011100
6,2,8.715869,18.91855,2,6,010011001101111111111000011100110100000000111111011000010111110110010011010101000111011100001001110011110100100011001110010010110111100100101111010110011111110010010000100000011100110111010101101111000100100010100011000011011011111101
6,3,5.015985,23.89112,2,6,000011001011111101101010011100101111000000111111011100010001110110010111011101011111011011010001110111100110100110000001110101001111100100101111010010011011110000000000100000010100110111110111101111000100100010100011001010011011111100
6,4,41.31743,57.48002,2,6,010001001011111101111010011100100111000000111111011100010001110110010111011101011111011010010001110111100110100110000001110101110111100100101100110010001101100000010000100001011100110111110101101111000101100010100011001010011011111100
6,5,43.13731,87.47173,2,7,010011001011111101111010011100101111000000111111011110110011110110010111011101011011011000010001110011100110000110100001100100001011100000110111100011011011111010010000100101100011101100100011101101111101010001010000001110111011111100
6,6,40.27854,85.29579,2,7,010011001011111101111010011111101111000000111111011100010001110110010111011101011111011010010001110001100110100110000001110101001111100000110010100011111010111010010101100101000011101100100111001101110101010001010000001110111011111100
6,7,49.99839,89.27451,2,7,010011001011111101111010011100101111000000111111111101010001110110010111011101011111011000010000110011100110000110000001100100001111100000110110100011011011111010000001101101000011101100000111001101111101010001010000000110111010111100
6,8,29.29925,81.95061,2,7,010011001011111101111110001100101111000000110111011100010001110110010011011101011111011010010001110011100110100110000101110101011111100000110011100011010111111010010001100111000011111101100111101101111101010001010000001110111011111100
6,9,30.98545,63.26875,2,7,010010001011110101111010011100101111000000111110011100010101110110010111010101011111011110010001110011000110100110001001110101001110100000110011110011010111111010010001100111000011101100101111101101011100010001010100001110111011101100
6,10,5.920056,88.81335,2,7,010011000011111101100010011100101111000001111111011100010011110110010111011101011111011000010001110011101110000110100001100100001110101100110100100011011011111010010001101101000011101100100111111001101111010000010000001110111011111110
6,11,29.73242,37.8424,2,7,010011001011111101111010011100101101000000110111011110010011110110010111011101011111111000010001110001100110001100100001100100001111100000110110100011011011111010010001100101000011101100100111101101111101010001110000001110111011111100
7,0,19.41415,89.18745,11,6,010011101011111101101010011000101101000100110101011110010011110110010111011101001111111000010001110001100110001100100001000100001111100000110110100010011010111010010101100101000011101110100111001101110101010001010000001110111011111100
7,1,5.727846,25.94225,3,6,000011011111111101101010011100101111000000111111011000010001110110010111011101010111011010010001110001100110100110000001110101001111100000110000100011111110111010010101000101000011101100101111001101110101010001010000001110111011111100
7,2,18.95564,34.52007,4,6,010001001101111101111010011100110111001100111111011101010001110111010111011001011111011010010001110001100110101110000001010101001111100000110010100011111010111010010101100101000010101100100111001101110101010001010000001110111011111100
7,3,8.097756,39.67982,4,6,010001001011011100111010011100100111000000011111011100010000110010010101011101011111011010010001110011100110100110000001110101110111100100101100110010001100100000010000100001111011101100100111001101110101010001000000001110111011111100
7,4,15.58232,34.27933,4,6,110001001010111101111010011000100111000000111011011110010001110110000111011100011111011010010001110111100110100010100001110101001111100000110010111011111010111010010101100101000011101100100111011101110101010001010000011110111011011100
7,5,20.44517,43.33842,4,6,010001001011111101111010101100000111000000111111011100010011110110000111011101011110011011000000110111100110100110000001110101110111110100101100111010101101000000010000100001011100110111110100101111000101100010100000001110111011111100
