generation,microbe,max_distance,distance_travelled,parent1,parent2,chromosome
5,2,13.80884,92.48035,2,11,010000000011111111010010101001100110011000010110000001001101110101110111110000110101000011001001000100000011011010001001100110001110111010011100001111110001100001001101001000011100110101100011011101001101110110001100100101010101101001
5,3,16.5388,50.88271,2,13,010101000001111110000010111001100110001000001101001000101010001101100000001010000001000001101100000001000111011010011011100011011010010001101100001101111000100001100101000010011000001000110111111011100101110000101111101100000010110010
5,4,4.437334,38.07949,2,13,010000001001111111010011101001100010011000000101001000101010101101110000011011000100011110001010101111111111010011001101101110011010010000001100001110111000100011100111000011011100010000010111101011100101111100001110111110010010110011
5,5,13.29373,48.6048,2,13,010101101001011101011010001011100010000010000100001000001010101001110000000111000110011110001010101101110111011011001101001111111011011000011100010111110110000000000111011000111110011000100011101011100101110000101111101101000010010000
5,6,3.608814,42.58834,2,13,000000000011111111010011101111100110001000000101001000101010101101110000001010010000011110000010100101111111001111001101101111011010010010101100110001010110000001000111001100110001011111111011010101001010110101100000001100111100110010
5,7,3.754915,19.38135,2,13,010000000001111111010010101101100110001100000101001000111010011101110010001110000111011110001010101101101101011011001101101110010010011010101100001110110000100001100111000111001100011000110010101001101101110000111110001101000010110010
5,8,19.35361,37.67982,2,13,010001100001110100001001001111101100001010000010011000001101101110011010000000010001000001101000000001000111001010101011110010011000011010101100001111111100110001100111000010011100011001010111110011100101100001101110101110000010100000
5,9,13.191,43.44852,2,13,010010001001111101010011100001100100001000000101000001001010101101110000001010010100000110001110101101100111011010001011100110111010000111110100111101111000100001100101010011010100011101110111100011110101010001101110101100010010100010
5,10,24.10411,74.54708,2,13,010000000001100111010010111111101100011010000010011000011101100110011010000000011001110001101010000001000110011010000011100110001010011010001100001111011000101011100011000011011100011010110101101011100001110000101010101100100000110010
5,11,12.45275,61.80369,2,13,110000000011111111010010101001100110001000000101001100111010101101110100000010010001000000101000000001010111011010001011111010011110110010101100001011111000100001100111000011011100011000110111111001100111110000101110101100001010110010
5,12,10.2636,25.32755,2,13,010001000101001101011010101001101110001001000101001000111110101100110101001010000100010110000010100101110111001011001011101010001010011010101100001111111000100100100111010111011100011000111111101101100101010000101110111100000010110010
5,13,9.812489,38.71363,2,13,010000000011111111010110100000101110001000000101001000101101101110111010000100010001000101001100000001001111011010100011100110011010010010101110001011111000100001100111000010111100011000110111101011000101110000101010001100000011110010
5,14,18.47289,46.98874,2,13,010000000001111111011010101001100110001000000101101000101010101100110000011010000100000011111000000001000110011111100001100010011010010011101100000111111001100101100011010010010100011000110110111011100101110000101110101100000010111010
5,15,1.599203,30.02785,2,13,010000001001101111010010101001100110001000000001001000101010101101110000001000100100001110001010001100111111011011001101111111011010010110001100110001100110100001000110001010011100011001110110101011100101100010101110101100000010110010
5,16,6.483858,52.95177,2,13,011001000001011010010110101001100110001000001101101010100010101101111000001011010001001001101000000001001100011010001111100010011010010010101100001111111000101001100111000010011100011000111111101011100101110000001110101100010000100010
5,17,18.36636,79.40917,2,13,000000000001110010010110101011101101011010000000001010011101101110111011100000010001000011101000100001000111011010001111000110011011010010101100000111111000100000000111001010011100011010110111101011110101110000101110111100000010110010
5,18,17.95832,88.25233,2,13,010000000001011111110110101001110110000000000101001000001010101101110100101010100100011100101010101101111111011010101101101111011010010010001100111101110111100001000101010010111100010000110110100011101111110000001110101100000010010010
